idx,lake,date,T1,T2,T3,T4,T5,T6,cluster,season
395,Taihu,44586,3.81,3.87,2.12,0.88,2.93,2.86,2,4
396,Taihu,44597,6.06,6.68,5.29,5.84,5.74,6.33,2,4
397,Taihu,44598,6.79,7.12,6.06,5,9,9.04,4,4
398,Taihu,44599,7.06,5.12,4.84,4.22,3.45,3.28,2,4
399,Taihu,44600,3.52,3.64,3.99,5.64,7.8,7.55,1,4
400,Taihu,44601,9.5,8.13,6.4,4.22,4.46,4.44,2,4
401,Taihu,44602,4.49,4.67,4.56,4.13,5.46,6.08,4,4
402,Taihu,44603,6.76,5.16,4.49,4.06,4.58,4.47,2,4
403,Taihu,44604,4.82,4.46,4.76,5.56,7.91,6.63,1,4
404,Taihu,44605,6.73,5.38,5.72,5.63,8.22,7.02,4,4
405,Taihu,44607,5.55,4.4,4.23,4.53,5.33,5.11,4,4
406,Taihu,44609,3.9,4.53,5.06,4.95,5.65,4.77,1,4
407,Taihu,44613,6.19,5.77,6.01,3.53,4.2,4.93,2,4
408,Taihu,44614,4.65,4.18,4.73,3.62,3.68,5.29,2,4
409,Taihu,44615,4.43,4.2,3.87,1.8,2.96,4.56,2,4
410,Taihu,44616,4.43,4.5,5.04,4.61,5.14,5.51,4,4
411,Taihu,44617,5.29,5.15,5.6,5.07,5.63,5.99,4,4
412,Taihu,44618,5.48,5.03,5.46,4.85,6.74,7.53,4,4
413,Taihu,44619,6.18,5.93,6.02,5.07,26.03,5.13,1,4
414,Taihu,44620,5.45,6.8,6.34,6.54,9.89,7.97,1,4
415,Taihu,44621,9.05,7.88,8.77,6.63,7.16,6.51,3,4
416,Taihu,44622,7.17,9.14,9.21,8.28,7.97,9.62,4,4
417,Taihu,44623,8.94,8.61,7.9,7.47,10.21,10.64,4,4
418,Taihu,44624,8.43,7.67,7.47,5.99,8.96,10.28,4,4
419,Taihu,44625,8.51,9.77,7.61,7.42,7.99,8.63,2,4
420,Taihu,44626,8.86,9.6,7.57,6.47,4.31,4.59,3,4
421,Taihu,44627,3.92,4.62,4.73,5.51,4.76,4.55,1,4
422,Taihu,44628,4.69,4.55,4.46,5.04,5.76,5.27,1,4
423,Taihu,44629,4.59,5.02,5.13,5.01,6.98,5.78,1,1
424,Taihu,44630,6.05,5.41,6.23,9.39,10.67,10.06,1,1
425,Taihu,44631,7.94,5.75,6.5,5.42,7.97,6.37,2,1
426,Taihu,44632,5.59,6.42,7.38,6.67,6.92,7.56,4,1
427,Taihu,44633,6.94,9.06,9.76,9.77,20.23,9.87,1,1
428,Taihu,44634,9.39,9.76,14.2,22.05,15.19,14.43,1,1
429,Taihu,44635,17.12,16.56,16.65,15.86,14.26,14.95,3,1
430,Taihu,44636,13.31,10.09,10.46,15.82,19.24,7.49,1,1
431,Taihu,44637,10.25,13.86,8.72,11.96,10.42,10.06,3,1
432,Taihu,44638,11.54,7.15,8.94,8.35,9.15,6.89,2,1
433,Taihu,44639,6.19,5.68,4.82,6.29,6.05,4.78,1,1
434,Taihu,44640,5.04,5.33,5.34,4.82,5.08,5.16,3,1
435,Taihu,44641,5.62,4.88,4.87,4.29,4.64,7.39,4,1
436,Taihu,44642,7.81,7.31,6.84,4.88,6.82,5.27,2,1
437,Taihu,44643,6.31,5.27,6.98,6.81,5,2.72,3,1
438,Taihu,44644,3.19,2.63,2.88,3.39,3.45,2.67,1,1
439,Taihu,44645,2.9,3.65,2.81,3.68,4.4,3.1,1,1
440,Taihu,44646,2.87,2.79,2.65,2.77,2.99,3.35,4,1
441,Taihu,44647,2.75,2.8,5.42,1.89,3.27,3.38,3,1
442,Taihu,44648,2.44,2.59,3.08,3.04,2.94,2.48,1,1
443,Taihu,44649,2.54,2.07,1.93,2.16,2.63,3.14,4,1
444,Taihu,44650,2.67,2.26,2.76,6.79,3.37,3.03,1,1
445,Taihu,44651,2.92,3.1,3.61,3.92,4.09,3.77,1,1
446,Taihu,44652,3.35,3.44,3.11,2.76,3.56,3.1,2,1
447,Taihu,44653,2.8,3.24,7.66,5.8,4.98,4.1,3,1
448,Taihu,44654,3.93,3.68,3.35,6.61,4.31,2.65,1,1
449,Taihu,44655,3.18,3.03,2.84,2.6,3.61,3.02,4,1
450,Taihu,44656,3.3,3.2,2.02,2.81,5.66,2.23,1,1
451,Taihu,44657,2.32,2.33,6.9,3.5,7.84,3.14,1,1
452,Taihu,44658,3.01,3.2,3.45,2.46,3.02,2.98,3,1
453,Taihu,44659,4.66,4.81,4.75,3.09,3.93,4.73,2,1
454,Taihu,44660,4.58,4.38,3.88,3.83,4.02,3.52,2,1
455,Taihu,44661,3.41,3.25,2.61,2.65,3.85,2.81,2,1
456,Taihu,44662,2.4,2.55,2.49,2.16,3.45,3.34,4,1
457,Taihu,44663,3.17,3.19,2.88,4.07,5.2,3.51,1,1
458,Taihu,44664,5.48,7.21,7.63,8.01,9.06,8.87,1,1
459,Taihu,44665,6.2,7.81,6.53,3.44,3.89,3.14,3,1
460,Taihu,44666,3.19,2.89,2.53,2.91,2.81,3.4,4,1
461,Taihu,44667,3.51,3.68,3.15,4.05,4.46,3.54,1,1
462,Taihu,44669,3.49,3.34,3.72,3.13,2.62,2.73,3,1
463,Taihu,44670,2.43,2.76,3.06,2.61,4.84,5.11,4,1
464,Taihu,44671,4.11,4.82,3.67,3.99,5.5,6.25,4,1
465,Taihu,44672,6.74,6.18,5.5,6.5,5.64,7.41,4,1
466,Taihu,44673,7.41,8.53,7.75,9.48,11.3,10.53,1,1
467,Taihu,44674,8.14,6.72,5.37,5.94,6.87,8.86,4,1
468,Taihu,44675,7.93,8.63,7.49,6.42,5.74,4.33,3,1
469,Taihu,44676,4.38,3.52,3.15,3.18,3,2.91,2,1
470,Taihu,44677,2.34,2.44,2.06,2.18,2.52,2.68,4,1
471,Taihu,44678,2.35,2.46,2.32,2.62,2.86,2.71,1,1
472,Taihu,44679,2.93,4.87,4.55,7.05,6.13,4.01,1,1
473,Taihu,44680,2.4,2.17,2.11,2.28,4.03,6.02,4,1
474,Taihu,44681,5.22,4.31,2.52,1.92,1.84,2.15,2,1
475,Taihu,44682,2.05,2.16,2.09,2.05,2.66,3.16,4,1
476,Taihu,44683,2.82,3.44,2.51,3.5,4.36,4.83,4,1
477,Taihu,44684,4.67,4.2,4.31,5.28,5.47,6.96,4,1
478,Taihu,44685,6.27,6.17,6.92,7.19,4.86,6.48,3,1
479,Taihu,44686,6.88,6.54,6.94,7.58,7.74,6.24,1,1
480,Taihu,44687,5.76,5.55,5.19,5.6,7.17,6.71,4,1
481,Taihu,44706,2.11,2.24,1.95,2.01,3.23,2.95,4,1
482,Taihu,44707,1.97,1.99,1.73,2.22,2.47,2.43,1,1
483,Taihu,44709,1.86,1.93,1.85,1.63,1.53,1.67,3,1
484,Taihu,44710,1.56,1.56,1.41,1.47,30.37,4.08,1,1
485,Taihu,44711,4.4,3.07,5.09,4.37,5.65,6.46,4,1
486,Taihu,44712,6.2,5.51,5.37,6.72,5.93,5.95,1,1
487,Taihu,44713,5.02,4.81,4.33,5.35,6.18,7.42,4,1
488,Taihu,44714,9.96,11.6,10.29,9.16,10.37,8.66,3,1
489,Taihu,44717,6.15,5.63,4.78,4.24,3.9,4.41,2,1
490,Taihu,44718,4.3,3.67,3.65,3.65,2.7,5.42,4,1
491,Taihu,44719,5.19,5.66,5.12,6.15,8.37,7.81,1,1
492,Taihu,44720,6.62,6.7,6.11,5.58,4.99,4.81,3,1
493,Taihu,44721,3.87,4.03,3.6,3.78,3.8,4,2,2
494,Taihu,44722,3.96,3.85,4.06,3.97,3.6,4.83,4,2
495,Taihu,44723,4.13,4.12,3.04,4.77,3.54,3.42,3,2
496,Taihu,44724,4.26,4.2,4.87,5.2,4.7,5.34,1,2
497,Taihu,44730,15.01,15.76,15.75,18.35,18.56,15.43,1,2
498,Taihu,44731,9.96,9.56,10.44,14.05,21.53,15.48,1,2
499,Taihu,44732,12.33,9.58,14.17,8.07,8.87,14.42,2,2
500,Taihu,44733,16.19,15.76,8.27,9.73,18.81,20.65,4,2
501,Taihu,44734,17.16,28.78,25.61,20.19,10.35,22.51,3,2
502,Taihu,44735,17.69,19.3,17.55,15.4,16.95,20.37,2,2
503,Taihu,44740,20.49,27.48,15.89,17.13,30.31,59.38,4,2
504,Taihu,44741,66.04,49.58,20.77,15.4,16.46,13.04,2,2
505,Taihu,44742,14.07,12.97,23.77,18.33,26.36,17.55,1,2
506,Taihu,44743,14.7,14.22,16.86,17.2,13.08,15.66,3,2
507,Taihu,44744,18.49,13.34,11.43,18.14,26.86,18.01,1,2
508,Taihu,44745,21.23,23,15.78,17.67,14.38,15.95,2,2
509,Taihu,44746,16.76,13.33,17.79,16.15,23.3,13.01,1,2
510,Taihu,44747,16.97,13.67,14.47,14.32,15.02,17.25,4,2
511,Taihu,44748,18.19,24.19,19.52,17.38,18.51,24.34,4,2
512,Taihu,44749,16.46,15.34,11.57,26.91,42.76,23.85,1,2
513,Taihu,44751,16.73,30.31,23.44,17.54,19.32,23.36,3,2
514,Taihu,44752,31.69,27.97,29.27,14.84,15.28,33.14,2,2
515,Taihu,44753,28.53,39.37,26.67,18.67,16.81,29.67,2,2
516,Taihu,44754,29.67,28.13,25.3,19.48,23.12,28.94,2,2
517,Taihu,44755,29.83,31.93,28.37,21.99,27.32,31.69,2,2
518,Taihu,44756,29.5,31.2,33.14,27.64,34.11,33.55,4,2
519,Taihu,44757,24.4,26.45,22.78,23.27,28.92,19.3,1,2
520,Taihu,44759,23.44,20.13,26.03,21.26,29.34,29.67,4,2
521,Taihu,44763,25.38,25.62,22.88,23.85,26.76,27.32,4,2
522,Taihu,44765,22.88,24.01,22.88,22.31,22.55,21.18,3,2
523,Taihu,44766,25.22,21.58,19.97,28.29,27.93,29.8,1,2
524,Taihu,44767,26.5,26.97,24.46,33.97,30.04,27.44,1,2
525,Taihu,44768,30.27,29.88,27.52,28.54,26.03,25.95,3,2
526,Taihu,44769,24.07,35.78,33.26,39.79,33.81,26.58,1,2
527,Taihu,44773,25.87,23.51,30.12,26.34,44.35,39.79,4,2
528,Taihu,44774,44.74,45.53,41.44,47.26,43.88,42.78,1,2
529,Taihu,44775,36.41,39.55,46.16,48.12,54.1,36.25,1,2
530,Taihu,44780,42.07,42.38,46,43.72,51.43,48.99,1,2
531,Taihu,44781,45.61,51.66,50.48,49.07,53.16,62.44,4,2
532,Taihu,44782,53.87,58.11,60,54.02,59.29,52.37,3,2
533,Taihu,44783,59.29,61.1,44.59,37.98,30.2,31.53,2,2
534,Taihu,44784,40.34,39.16,24.22,31.93,35.15,36.49,2,2
535,Taihu,44785,76.04,59.76,22.73,89.09,23.67,35.78,3,2
536,Taihu,44790,46.71,50.33,41.99,56.46,45.29,38.06,3,2
537,Taihu,44791,39.87,43.09,46.63,51.51,50.01,71.56,4,2
538,Taihu,44794,107.1,106.71,95.03,67.39,41.05,73.45,3,2
539,Taihu,44795,74.62,70.38,65.5,61.26,70.77,79.66,4,2
540,Taihu,44796,75.96,73.52,61.26,67.86,70.22,79.58,4,2
541,Taihu,44797,80.44,86.34,82.33,74.07,83.27,81.07,2,2
542,Taihu,44798,76.67,74,63.69,80.05,80.29,68.1,1,2
543,Taihu,44799,75.1,71.24,56.54,67.31,90.19,85.56,4,2
544,Taihu,44802,48.44,54.89,53.39,52.53,59.53,35.15,3,2
545,Taihu,44803,36.05,53.65,39.77,38.15,46.86,40.49,3,2
546,Taihu,44804,25.23,28.36,23.91,25.11,24.03,24.33,2,2
547,Taihu,44805,32.74,31,24.45,26.74,35.15,29.62,2,2
548,Taihu,44806,22.41,21.03,17.66,21.99,22.83,24.09,4,2
549,Taihu,44807,24.87,31.96,30.82,22.41,21.75,24.39,3,2
550,Taihu,44808,19.77,20.25,23.13,19.95,20.25,21.63,3,2
551,Taihu,44809,21.39,19.05,18.99,18.56,18.44,17.24,2,2
552,Taihu,44810,16.52,17.24,16.16,13.76,1.68,27.52,2,2
553,Taihu,44811,30.94,20.43,20.79,49.09,52.81,70.71,4,2
554,Taihu,44812,78.4,62.78,43.86,85.13,86.21,47.34,1,2
555,Taihu,44813,48.54,50.59,41.15,65.91,37.13,56.96,1,3
556,Taihu,44814,61.28,65.91,65.49,43.68,75.76,65.37,4,3
557,Taihu,44815,49.81,51.01,50.59,45.3,73.18,63.81,4,3
558,Taihu,44816,46.8,37.31,44.1,35.63,40.55,50.83,4,3
559,Taihu,44817,56.72,58.64,55.21,56.66,55.51,51.25,3,3
560,Taihu,44818,51.43,45.36,39.41,35.27,37.97,25.41,3,3
561,Taihu,44819,36.65,44.34,20.31,28.24,31.54,45.6,2,3
562,Taihu,44820,52.45,64.29,52.27,35.87,41.15,34.85,3,3
563,Taihu,44821,43.26,43.8,37.13,32.92,26.8,37.01,2,3
564,Taihu,44822,34.73,33.16,29.98,47.28,37.13,41.7,1,3
565,Taihu,44823,27.94,28.84,29.74,32.32,31.66,43.44,4,3
566,Taihu,44824,34.85,35.27,43.92,44.4,45.48,49.09,1,3
567,Taihu,44825,51.37,52.27,45.42,46.26,24.27,29.2,3,3
568,Taihu,44826,22.65,24.33,26.98,27.82,25.53,18.44,3,3
569,Taihu,44827,27.7,18.32,21.45,20.13,16.7,19.95,2,3
570,Taihu,44828,20.13,21.63,22.65,25.65,27.46,18.14,1,3
571,Taihu,44829,16.88,16.64,16.16,23.07,19.77,19.05,1,3
572,Taihu,44830,19.77,20.85,19.41,18.14,19.59,22.83,4,3
573,Taihu,44831,17.84,18.5,14.3,17.12,24.51,14.18,1,3
574,Taihu,44832,16.28,14.9,17.72,14.84,14.24,13.4,3,3
575,Taihu,44834,13.17,14.16,14.62,17.19,17.19,18,1,3
576,Taihu,44835,16.2,15.26,16.6,20.22,18.18,19.57,1,3
577,Taihu,44836,17.3,18.06,16.25,16.66,23.89,22.72,4,3
578,Taihu,44837,24.76,24.82,23.59,22.08,29.01,23.24,1,3
579,Taihu,44838,21.5,16.89,27.61,22.02,22.84,21.21,3,3
580,Taihu,44839,25.11,23.94,22.02,22.2,23.54,26.97,4,3
581,Taihu,44840,22.6,20.68,20.04,18.12,16.02,16.84,3,3
582,Taihu,44841,15.44,14.56,13.63,12.35,11.77,11.59,3,3
583,Taihu,44842,10.72,11.07,10.72,10.6,11.65,11.07,1,3
584,Taihu,44843,11.94,12,11.77,11.83,12.23,13.57,4,3
585,Taihu,44844,14.39,13.98,13.46,14.68,14.86,14.62,1,3
586,Taihu,44845,13.17,14.1,13.11,19.52,19.46,13.22,1,3
587,Taihu,44847,13.92,14.62,15.21,21.79,18.58,15.61,1,3
588,Taihu,44848,16.66,17.36,18.93,35.42,27.67,11.88,1,3
589,Taihu,44850,23.24,19.4,17.48,26.16,31.93,25.28,1,3
590,Taihu,44851,23.83,24.06,34.2,28.55,30.29,33.38,1,3
591,Taihu,44852,34.14,30.29,28.49,38.16,43.29,32.86,1,3
592,Taihu,44853,31.23,28.95,29.13,39.79,33.03,24.29,1,3
593,Taihu,44854,33.67,32.1,22.25,24.93,21.32,26.45,2,3
594,Taihu,44855,21.5,18.99,16.66,16.49,16.43,15.44,2,3
595,Taihu,44856,15.5,13.98,13.57,17.59,18.64,17.54,1,3
596,Taihu,44857,20.16,21.85,19.98,30,17.77,20.1,3,3
597,Taihu,44858,22.84,23.94,21.5,28.9,20.39,21.03,3,3
598,Taihu,44859,20.33,20.74,16.95,19.98,21.38,24.06,4,3
599,Taihu,44860,19.69,17.24,16.2,15.79,15.55,15.38,2,3
600,Taihu,44139,18,18,18,18,9,21,3,3
601,Taihu,44140,23,16,20,21,33,26,1,3
602,Taihu,44141,27,19,18,22,17,14,3,3
603,Taihu,44142,18,33,14,16,16,20,2,3
604,Taihu,44143,14,15,13,11,13,12,2,3
605,Taihu,44144,13,18,20,18,19,23,4,3
606,Taihu,44145,20,17,15,16,20,22,4,3
607,Taihu,44146,22,29,20,18,18,27,2,3
608,Taihu,44147,26,29,25,22,39,23,1,3
609,Taihu,44148,25,30,19,15,26,31,2,3
610,Taihu,44153,60,87,35,44,36,41,2,3
611,Taihu,44154,32,52,32,52,43,78,4,3
612,Taihu,44155,28,20,29,23,26,24,3,3
613,Taihu,44156,26,27,37,22,23,23,3,3
614,Taihu,44157,26,33,22,22,20,22,2,3
615,Taihu,44158,25,36,20,20,26,27,2,3
616,Taihu,44159,29,28,26,29,19,19,3,3
617,Taihu,44160,27,21,50,22,22,32,3,3
618,Taihu,44161,30,46,32,20,20,20,3,3
619,Taihu,44162,36,18,19,21,24,23,2,3
620,Taihu,44163,21,18,20,19,20,18,3,3
621,Taihu,44164,17,19,17,18,18,17,3,3
622,Taihu,44165,16,16,17,17,17,22,4,3
623,Taihu,44166,22,18,23,19,21,23,4,3
624,Taihu,44167,21,24,23,22,26,27,4,3
625,Taihu,44168,19,18,18,18,18,20,4,3
626,Taihu,44169,17,17,17,18,24,17,1,3
627,Taihu,44170,19,20,18,19,20,18,1,3
628,Taihu,44171,18,18,18,18,18,18,,3
629,Taihu,44172,17,18,17,18,20,20,4,3
630,Taihu,44173,20,19,20,20,21,22,4,3
631,Taihu,44174,26,24,23,24,22,23,2,4
632,Taihu,44175,23,22,23,23,26,26,4,4
633,Taihu,44176,23,27,21,26,29,29,4,4
634,Taihu,44177,25,21,20,19,22,25,2,4
635,Taihu,44178,22,21,21,20,28,29,4,4
636,Taihu,44179,28,27,34,25,25,26,3,4
637,Taihu,44180,23,24,22,23,24,23,1,4
638,Taihu,44181,25,24,22,23,29,23,1,4
639,Taihu,44182,27,35,23,32,37,25,1,4
640,Taihu,44183,36,28,27,30,33,38,4,4
641,Taihu,44184,34,31,25,27,34,37,4,4
642,Taihu,44185,57,45,24,41,35,33,2,4
643,Taihu,44186,31,34,18,19,19,21,2,4
644,Taihu,44187,20,21,19,18,20,19,2,4
645,Taihu,44188,20,21,21,23,27,30,4,4
646,Taihu,44189,22,25,21,23,26,26,4,4
647,Taihu,44190,25,26,25,22,24,40,4,4
648,Taihu,44191,25,25,29,27,33,24,1,4
649,Taihu,44192,25,26,24,25,25,32,4,4
650,Taihu,44193,25,25,30,28,28,28,1,4
651,Taihu,44194,32,27,38,32,35,38,4,4
652,Taihu,44258,34.57,36.33,34.65,34.98,36.39,44.12,4,4
653,Taihu,44259,36.11,35.2,34.6,36.88,34.56,33.22,3,4
654,Taihu,44260,32.59,31.32,33.03,46.87,40.84,43.41,1,4
655,Taihu,44261,45.89,60.96,52.04,43.37,44.27,40.3,3,4
656,Taihu,44262,39.02,52.94,56.58,56.5,46.29,56.34,3,4
657,Taihu,44263,45.16,41.62,48.95,38.76,39.01,40.63,3,4
658,Taihu,44264,35.96,45.13,64.09,45.12,52.44,45.96,3,1
659,Taihu,44265,49.66,45.2,59.62,63.11,41.58,33.53,3,1
660,Taihu,44266,44.42,45.96,30.4,64.84,35.99,69.26,4,1
661,Taihu,44267,55.87,43.22,57.76,51.15,61.25,41.17,1,1
662,Taihu,44268,49.37,69.15,63.48,63.61,38.43,33.66,3,1
663,Taihu,44269,37.76,46.1,50.07,42.88,43.02,42.61,3,1
664,Taihu,44270,43.66,60.45,78.68,62.99,43.07,53.81,3,1
665,Taihu,44271,56.86,141.27,163.53,161.78,57.67,60.15,3,1
666,Taihu,44272,45.28,68.97,107.25,61.27,40.86,37.9,3,1
667,Taihu,44273,33.82,35.29,36.26,36.03,33.53,33.58,3,1
668,Taihu,44274,35.99,36.53,38.15,34.9,34.57,32.27,3,1
669,Taihu,44275,33.9,35.46,41.46,42.85,59.69,34.1,1,1
670,Taihu,44276,34.64,33.67,39.17,41.64,36.66,35.54,1,1
671,Taihu,44277,34.59,35.2,65.86,37.08,31.39,30.36,3,1
672,Taihu,44278,30.06,33.52,37.99,34.01,30.75,31.33,3,1
673,Taihu,44279,30.69,33.59,38.37,37.39,36.18,33.62,1,1
674,Taihu,44280,35.33,41.49,34.16,30.13,29.83,28.78,3,1
675,Taihu,44281,30.83,37.68,43.4,48.93,40.62,63.01,4,1
676,Taihu,44282,63.01,49.55,50.31,91.32,79.88,42.69,1,1
677,Taihu,44284,34.64,119.93,41.24,82.48,130.85,46.11,1,1
678,Taihu,44285,70.33,182.44,140.6,183.16,183.21,124.28,1,1
679,Taihu,44286,80.94,81.72,173.42,92.24,65.69,46.26,3,1
680,Taihu,44287,52.74,50.34,80.4,61.12,54.49,48.91,3,1
681,Taihu,44288,43.63,43.64,40.63,50.07,40.53,40.41,3,1
682,Taihu,44289,40.73,42,41.29,37.69,41.43,40.5,2,1
683,Taihu,44291,47.45,50.5,50.79,45.36,45.92,48,3,1
684,Taihu,44292,45.76,49.1,49.47,52.67,50.96,51.38,1,1
685,Taihu,44293,51.96,60.58,61.33,74.48,70.37,72.18,1,1
686,Taihu,44294,78.24,73.74,80.49,79.77,78.77,77.44,1,1
687,Taihu,44295,79.52,81.36,78.97,87.8,84.92,79.7,1,1
688,Taihu,44296,82,95.86,92.27,50.28,23.32,15.38,3,1
689,Taihu,44297,17.71,29.21,36.08,24.1,24.36,11.88,3,1
690,Taihu,44300,24.23,32.13,28.5,32.35,35.42,32.48,1,1
691,Taihu,44301,30.78,31.15,30.74,30.95,43.53,36.05,1,1
692,Taihu,44304,38.68,46.64,47.53,35.93,32.36,28.71,3,1
693,Taihu,44305,35.28,39.64,45.26,32.26,29.92,39.86,3,1
694,Taihu,44306,54.11,62.3,46.78,46.2,66.48,39.18,2,1
695,Taihu,44313,33.64,32.16,24.77,22.81,34.76,22.65,2,1
696,Taihu,44314,21.6,19.98,19.32,20.37,18.23,17.48,3,1
697,Taihu,44315,18.51,19.12,19.8,20.47,19.01,19.34,1,1
698,Taihu,44316,19.32,22.27,19.7,19.42,19.56,19.39,3,1
699,Taihu,44317,28.83,23.7,19.43,31.54,79.88,26.57,1,1
700,Taihu,44318,26.73,47.42,36.18,36.86,31.03,29.95,3,1
701,Taihu,44319,32.59,40.01,47.21,60.25,51.21,38.5,1,1
702,Taihu,44320,37.69,32.61,29.44,31.57,42.76,36.88,4,1
703,Taihu,44321,40.3,42.52,42.36,27.56,21.71,27.43,3,1
704,Taihu,44322,28.57,40.19,51.09,47.05,41.18,28.68,3,1
705,Taihu,44323,29.13,28.7,23.08,22.98,63.8,25.33,1,1
706,Taihu,44324,28.03,46.52,42.33,26.66,23.66,23.74,3,1
707,Taihu,44325,30.95,32.18,32.33,70.34,26.51,27.1,1,1
708,Taihu,44326,30.47,41.96,42.5,32.83,151.64,19.73,1,1
709,Taihu,44327,22.37,23.47,21.87,20.74,45.02,30.83,1,1
710,Taihu,44328,34.24,35.64,29.02,43.94,23.69,24.43,3,1
711,Taihu,44339,35.27,64.85,56.8,88.11,87.18,44.62,1,1
712,Taihu,44340,34.26,44.98,38.91,62.25,66.94,38.68,1,1
713,Taihu,44341,93.16,140.9,55.93,146.72,53.72,36.55,3,1
714,Taihu,44342,43.95,62.26,62.15,40.01,45.53,33.1,3,1
715,Taihu,44343,20.87,18.14,24.9,36.1,15.52,15.36,3,1
716,Taihu,44344,33.41,39.75,36.11,69.67,36.62,17.5,3,1
717,Taihu,44345,17.94,42.37,72.46,38.82,19.55,19,3,1
718,Taihu,44346,21.14,60,27.42,19.87,21.4,26.21,3,1
719,Taihu,44347,45.93,96.48,137.82,69.21,64.35,65.84,3,1
720,Taihu,44348,59.94,100.31,57.05,58.78,50.86,39.77,3,1
721,Taihu,44349,65.72,56.68,77.97,44.04,44.07,33.54,3,1
722,Taihu,44350,27.38,40.52,38.95,42.38,34.66,31.07,3,1
723,Taihu,44351,24.68,24.08,26.18,117.21,1.28,31.1,1,1
724,Taihu,44352,32.35,64.49,72.46,46.3,64.1,53.99,3,1
725,Taihu,44355,58.99,54.64,96.8,67.33,65.22,58.86,3,1
726,Taihu,44356,45.85,62.66,58.06,79.97,60.58,82.58,1,2
727,Taihu,44357,53.37,52.86,43.09,41.9,52.94,51.54,2,2
728,Taihu,44358,47.25,51.58,40.56,37.13,39.79,55.06,2,2
729,Taihu,44359,46.23,62.05,59.12,65.52,75.75,57.46,1,2
730,Taihu,44360,48.98,46.84,43.61,37.26,32.86,41.68,2,2
731,Taihu,44361,37.71,37.83,64.87,48.28,43.68,42.8,3,2
732,Taihu,44362,41.96,56.64,57.42,43.94,34.36,38.03,3,2
733,Taihu,44363,39.73,40.35,44.38,53.36,39.51,53.63,1,2
734,Taihu,44364,44.13,51.17,70.89,56.66,40.79,44.05,3,2
735,Taihu,44365,40.71,43.93,84.35,42.3,45.54,44.59,3,2
736,Taihu,44366,41.8,73.06,47.74,38.88,35.34,34.68,3,2
737,Taihu,44367,33.03,50.81,69.17,40.44,36.42,33.43,3,2
738,Taihu,44368,33.57,41.15,41.54,37.63,35.6,35.38,3,2
739,Taihu,44369,39.86,41.2,54.69,47.18,35.4,37.6,3,2
740,Taihu,44370,38.91,54.98,58.58,42.43,36.95,37.24,3,2
741,Taihu,44371,53.14,71.04,52.19,61.92,55.03,59.88,3,2
742,Taihu,44372,53.89,65.71,107.28,60.56,64.18,59.53,3,2
743,Taihu,44373,57.49,55.57,52.42,52.72,47.42,46.28,3,2
744,Taihu,44374,44.84,73.53,59.87,56.01,53.38,52.24,3,2
745,Taihu,44375,49.41,70.28,105.11,59.37,48,66.79,3,2
746,Taihu,44376,55.01,54.36,71.23,59.77,53.19,63.55,3,2
747,Taihu,44377,73.39,97.73,104.07,153.26,59.07,59.19,3,2
748,Taihu,44378,53.33,47.44,49.7,37.13,39.17,35.22,3,2
749,Taihu,44379,36.83,38.99,34.9,32.28,33.59,35.69,2,2
750,Taihu,44380,34.51,36.43,34,37.47,35.29,34.64,1,2
751,Taihu,44381,30.42,30.73,31.44,31.04,30.74,33.49,4,2
752,Taihu,44382,32.65,36.41,33.79,34.35,31.15,29.62,3,2
753,Taihu,44383,30.16,33.8,38.34,33.89,31.72,35.68,3,2
754,Taihu,44384,34.99,41.99,35.58,62.35,26.43,45,3,2
755,Taihu,44387,33.94,33.94,33.94,32.39,34.95,33.04,2,2
756,Taihu,44388,31.79,35.66,33.89,28.62,30.07,33.14,2,2
757,Taihu,44389,30.54,37.23,33.35,31.56,47.57,37.58,1,2
758,Taihu,44390,36.83,43.12,48.06,40.07,33.18,34.44,3,2
759,Taihu,44391,32.49,35.57,32.11,32.08,32.52,35.9,4,2
760,Taihu,44392,34.64,37.57,37,37.93,47.29,38.67,1,2
761,Taihu,44393,37.99,36.63,36.17,36.78,35.92,37.28,2,2
762,Taihu,44394,36.37,35.87,33.99,34.53,36.18,35.33,2,2
763,Taihu,44395,37.18,36.79,35.04,34.45,37.63,40.31,4,2
764,Taihu,44396,39.9,36.04,38.16,35.72,42.62,39.36,4,2
765,Taihu,44397,45.15,43.37,49.68,40.53,38.41,44.43,3,2
766,Taihu,44398,48.91,50.91,63.29,39.58,37.32,38.39,3,2
767,Taihu,44399,37.27,37.95,40.35,45.32,42.44,42.31,1,2
768,Taihu,44400,44.62,44.56,47.2,43.77,42.94,41,3,2
769,Taihu,44401,43.37,41.88,38.69,39.68,35.15,35.61,3,2
770,Taihu,44402,34.98,35.51,34.14,33.92,35.39,35.94,4,2
771,Taihu,44404,31.75,38.66,44.52,40.91,34.92,33.48,3,2
772,Taihu,44405,33.67,39.17,35.58,37.98,33.24,30.37,3,2
773,Taihu,44408,37.79,46.24,36.16,35.47,31.01,48.08,2,2
774,Taihu,44409,55.83,84.82,46.33,37.83,34.71,46.93,2,2
775,Taihu,44410,38.47,65.65,59.76,34.97,54.03,56.46,3,2
776,Taihu,44411,44.6,51.39,89.2,65.53,36.37,37.9,3,2
777,Taihu,44412,33.94,33.57,36.98,44.94,37.5,43.7,1,2
778,Taihu,44413,44.46,41.76,43.06,39.86,39.76,43.41,2,2
779,Taihu,44414,42.29,40.78,37.41,35.82,33.03,33.52,2,2
